time,close
6/14/2021 14:57,137.4809529
6/14/2021 14:56,137.4855583
6/14/2021 14:55,137.4369251
6/14/2021 14:54,137.4164771
6/14/2021 14:53,137.4072662
6/14/2021 14:52,137.4118716
6/14/2021 14:51,137.4137138
6/14/2021 14:50,137.4072662
6/14/2021 14:49,137.4164771
6/14/2021 14:48,137.4348987
6/14/2021 14:47,137.4164771
6/14/2021 14:46,137.3981475
6/14/2021 14:45,137.3980554
6/14/2021 14:44,137.4026608
6/14/2021 14:43,137.3750283
6/14/2021 14:42,137.3151579
6/14/2021 14:41,137.3520012
6/14/2021 14:40,137.3197633
6/14/2021 14:39,137.3105524
6/14/2021 14:38,137.3151579
6/14/2021 14:37,137.3243687
6/14/2021 14:36,137.3427904
6/14/2021 14:35,137.3520012
6/14/2021 14:34,137.361212
6/14/2021 14:33,137.3547644
6/14/2021 14:32,137.3335795
6/14/2021 14:31,137.305947
6/14/2021 14:30,137.305947
6/14/2021 14:29,137.2875253
6/14/2021 14:28,137.2921308
6/14/2021 14:27,137.3013416
6/14/2021 14:26,137.2783145
6/14/2021 14:25,137.2967362
6/14/2021 14:24,137.2138386
6/14/2021 14:23,137.2139308
6/14/2021 14:22,137.1677845
6/14/2021 14:21,137.1673239
6/14/2021 14:20,137.1677845
6/14/2021 14:19,137.1493628
6/14/2021 14:18,137.1217303
6/14/2021 14:17,137.1585736
6/14/2021 14:16,137.1493628
6/14/2021 14:15,137.1558104
6/14/2021 14:14,137.1862061
6/14/2021 14:13,137.2000224
6/14/2021 14:12,137.1769953
6/14/2021 14:11,137.1677845
6/14/2021 14:10,137.1432836
6/14/2021 14:09,137.1862061
6/14/2021 14:08,137.2138386
6/14/2021 14:07,137.2138386
6/14/2021 14:06,137.2046278
6/14/2021 14:05,137.1769953
6/14/2021 14:04,137.1769953
6/14/2021 14:03,137.163179
6/14/2021 14:02,137.1677845
6/14/2021 14:01,137.1816007
6/14/2021 14:00,137.1677845
6/14/2021 13:59,137.1752452
6/14/2021 13:58,137.1585736
6/14/2021 13:57,137.163179
6/14/2021 13:56,137.1769953
6/14/2021 13:55,137.1862061
6/14/2021 13:54,137.2215757
6/14/2021 13:53,137.2322603
6/14/2021 13:52,137.2368657
6/14/2021 13:51,137.2284839
6/14/2021 13:50,137.2046278
6/14/2021 13:49,137.195417
6/14/2021 13:48,137.1734952
6/14/2021 13:47,137.1769953
6/14/2021 13:46,137.1769953
6/14/2021 13:45,137.1816007
6/14/2021 13:44,137.2046278
6/14/2021 13:43,137.2156808
6/14/2021 13:42,137.2470898
6/14/2021 13:41,137.2414712
6/14/2021 13:40,137.2644982
6/14/2021 13:39,137.2650509
6/14/2021 13:38,137.2598928
6/14/2021 13:37,137.2598928
6/14/2021 13:36,137.2598928
6/14/2021 13:35,137.250682
6/14/2021 13:34,137.2414712
6/14/2021 13:33,137.2469977
6/14/2021 13:32,137.195417
6/14/2021 13:31,137.1862061
6/14/2021 13:30,137.1677845
6/14/2021 13:29,137.1309411
6/14/2021 13:28,137.1263357
6/14/2021 13:27,137.0940978
6/14/2021 13:26,137.1340728
6/14/2021 13:25,137.1657581
6/14/2021 13:24,137.1585736
6/14/2021 13:23,137.1355465
6/14/2021 13:22,137.1585736
6/14/2021 13:21,137.1723899
6/14/2021 13:20,137.1769953
6/14/2021 13:19,137.1769953
6/14/2021 13:18,137.1383098
6/14/2021 13:17,137.1401519
6/14/2021 13:16,137.1217303
6/14/2021 13:15,137.1585736
6/14/2021 13:14,137.1355465
6/14/2021 13:13,137.1413494
6/14/2021 13:12,137.1217303
6/14/2021 13:11,137.1125194
6/14/2021 13:10,137.1033086
6/14/2021 13:09,137.052649
6/14/2021 13:08,137.0388327
6/14/2021 13:07,137.0572544
6/14/2021 13:06,137.0756761
6/14/2021 13:05,137.0824
6/14/2021 13:04,137.0710707
6/14/2021 13:03,137.0904134
6/14/2021 13:02,137.0296219
6/14/2021 13:01,137.0710707
6/14/2021 13:00,137.0664653
6/14/2021 12:59,137.0848869
6/14/2021 12:58,137.0655442
6/14/2021 12:57,137.0065948
6/14/2021 12:56,136.9743569
6/14/2021 12:55,136.965146
6/14/2021 12:54,137.0221611
6/14/2021 12:53,137.0019894
6/14/2021 12:52,137.0019894
6/14/2021 12:51,137.1217303
6/14/2021 12:50,137.1862061
6/14/2021 12:49,137.1862061
6/14/2021 12:48,137.1876799
6/14/2021 12:47,137.2273786
6/14/2021 12:46,137.2112596
6/14/2021 12:45,137.1816007
6/14/2021 12:44,137.1769953
6/14/2021 12:43,137.174232
6/14/2021 12:42,137.2046278
6/14/2021 12:41,137.2138386
6/14/2021 12:40,137.2229574
6/14/2021 12:39,137.2832884
6/14/2021 12:38,137.2875253
6/14/2021 12:37,137.2958151
6/14/2021 12:36,137.31525
6/14/2021 12:35,137.3336716
6/14/2021 12:34,137.3197633
6/14/2021 12:33,137.3486853
6/14/2021 12:32,137.3704229
6/14/2021 12:31,137.3796337
6/14/2021 12:30,137.361212
6/14/2021 12:29,137.3335795
6/14/2021 12:28,137.3335795
6/14/2021 12:27,137.3335795
6/14/2021 12:26,137.3105524
6/14/2021 12:25,137.3704229
6/14/2021 12:24,137.4072662
6/14/2021 12:23,137.4441096
6/14/2021 12:22,137.4717421
6/14/2021 12:21,137.4809529
6/14/2021 12:20,137.4533204
6/14/2021 12:19,137.4095689
6/14/2021 12:18,137.3888445
6/14/2021 12:17,137.3796337
6/14/2021 12:16,137.361212
6/14/2021 12:15,137.3520012
6/14/2021 12:14,137.3473958
6/14/2021 12:13,137.3335795
6/14/2021 12:12,137.3163553
6/14/2021 12:11,137.3013416
6/14/2021 12:10,137.3427904
6/14/2021 12:09,137.3520012
6/14/2021 12:08,137.3925289
6/14/2021 12:07,137.4717421
6/14/2021 12:06,137.4717421
6/14/2021 12:05,137.4625312
6/14/2021 12:04,137.4210825
6/14/2021 12:03,137.3704229
6/14/2021 12:02,137.4256879
6/14/2021 12:01,137.4625312
6/14/2021 12:00,137.4717421
6/14/2021 11:59,137.4717421
6/14/2021 11:58,137.4853741
6/14/2021 11:57,137.517612
6/14/2021 11:56,137.5002957
6/14/2021 11:55,137.5362179
6/14/2021 11:54,137.5316125
6/14/2021 11:53,137.5085854
6/14/2021 11:52,137.4717421
6/14/2021 11:51,137.4533204
6/14/2021 11:50,137.5177963
6/14/2021 11:49,137.5085854
6/14/2021 11:48,137.5362179
6/14/2021 11:47,137.5684559
6/14/2021 11:46,137.5730613
6/14/2021 11:45,137.5730613
6/14/2021 11:44,137.5730613
6/14/2021 11:43,137.6044702
6/14/2021 11:42,137.6006938
6/14/2021 11:41,137.6006938
6/14/2021 11:40,137.5638504
6/14/2021 11:39,137.5730613
6/14/2021 11:38,137.5822721
6/14/2021 11:37,137.6099046
6/14/2021 11:36,137.6099046
6/14/2021 11:35,137.5730613
6/14/2021 11:34,137.6099046
6/14/2021 11:33,137.6006938
6/14/2021 11:32,137.591483
6/14/2021 11:31,137.5527974
6/14/2021 11:30,137.6052992
6/14/2021 11:29,137.5730613
6/14/2021 11:28,137.6283263
6/14/2021 11:27,137.6651697
6/14/2021 11:26,137.6651697
6/14/2021 11:25,137.6835913
6/14/2021 11:24,137.6283263
6/14/2021 11:23,137.6559588
6/14/2021 11:22,137.6375371
6/14/2021 11:21,137.6375371
6/14/2021 11:20,137.6743805
6/14/2021 11:19,137.6407609
6/14/2021 11:18,137.6648012
6/14/2021 11:17,137.6651697
6/14/2021 11:16,137.6784333
6/14/2021 11:15,137.7204347
6/14/2021 11:14,137.7296455
6/14/2021 11:13,137.7296455
6/14/2021 11:12,137.7112238
6/14/2021 11:11,137.6985129
6/14/2021 11:10,137.702013
6/14/2021 11:09,137.7274349
6/14/2021 11:08,137.702013
6/14/2021 11:07,137.7388564
6/14/2021 11:06,137.7480672
6/14/2021 11:05,137.7581991
6/14/2021 11:04,137.8033322
6/14/2021 11:03,137.8816243
6/14/2021 11:02,137.8493864
6/14/2021 11:01,137.7756997
6/14/2021 11:00,137.7112238
6/14/2021 10:59,137.6789859
6/14/2021 10:58,137.6928022
6/14/2021 10:57,137.6976839
6/14/2021 10:56,137.6559588
6/14/2021 10:55,137.646748
6/14/2021 10:54,137.5822721
6/14/2021 10:53,137.5454288
6/14/2021 10:52,137.591483
6/14/2021 10:51,137.5270071
6/14/2021 10:50,137.591483
6/14/2021 10:49,137.5822721
6/14/2021 10:48,137.5362179
6/14/2021 10:47,137.591483
6/14/2021 10:46,137.5896408
6/14/2021 10:45,137.6375371
6/14/2021 10:44,137.6559588
6/14/2021 10:43,137.7112238
6/14/2021 10:42,137.757278
6/14/2021 10:41,137.8217539
6/14/2021 10:40,137.7849105
6/14/2021 10:39,137.8171485
6/14/2021 10:38,137.702013
6/14/2021 10:37,137.6928022
6/14/2021 10:36,137.6651697
6/14/2021 10:35,137.7388564
6/14/2021 10:34,137.8309647
6/14/2021 10:33,137.8493864
6/14/2021 10:32,137.8678081
6/14/2021 10:31,137.8770189
6/14/2021 10:30,137.8401756
6/14/2021 10:29,137.8309647
6/14/2021 10:28,137.8678081
6/14/2021 10:27,137.8770189
6/14/2021 10:26,137.8291226
6/14/2021 10:25,137.8770189
6/14/2021 10:24,137.9046514
6/14/2021 10:23,137.9414948
6/14/2021 10:22,137.8954406
6/14/2021 10:21,137.8862297
6/14/2021 10:20,137.9293365
6/14/2021 10:19,137.8954406
6/14/2021 10:18,137.8678081
6/14/2021 10:17,137.9046514
6/14/2021 10:16,137.9138623
6/14/2021 10:15,137.9781539
6/14/2021 10:14,138.0520248
6/14/2021 10:13,138.0520248
6/14/2021 10:12,137.9414948
6/14/2021 10:11,137.9507056
6/14/2021 10:10,137.9421395
6/14/2021 10:09,137.9046514
6/14/2021 10:08,137.8401756
6/14/2021 10:07,137.8309647
6/14/2021 10:06,137.7664889
6/14/2021 10:05,137.8033322
6/14/2021 10:04,137.8632027
6/14/2021 10:03,137.8355701
6/14/2021 10:02,137.7480672
6/14/2021 10:01,137.702013
6/14/2021 10:00,137.8493864
6/14/2021 9:59,137.8401756
6/14/2021 9:58,137.8862297
6/14/2021 9:57,137.812543
6/14/2021 9:56,137.9230731
6/14/2021 9:55,137.8585972
6/14/2021 9:54,137.8309647
6/14/2021 9:53,137.8217539
6/14/2021 9:52,137.6559588
6/14/2021 9:51,137.6928022
6/14/2021 9:50,137.8309647
6/14/2021 9:49,137.7988189
6/14/2021 9:48,137.8033322
6/14/2021 9:47,137.7941214
6/14/2021 9:46,137.9693115
6/14/2021 9:45,138.1809765
6/14/2021 9:44,138.0566302
6/14/2021 9:43,137.9046514
6/14/2021 9:42,137.7849105
6/14/2021 9:41,137.7480672
6/14/2021 9:40,137.9783381
6/14/2021 9:39,138.1257115
6/14/2021 9:38,138.2838616
6/14/2021 9:37,138.3007174
6/14/2021 9:36,138.4665125
6/14/2021 9:35,138.5459099
6/14/2021 9:34,138.655611
6/14/2021 9:33,138.8165243
6/14/2021 9:32,139.0744277
6/14/2021 9:31,138.9823193
