Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
62dfb7fe4d5840e3677759d8,613b0a342b7e8302f99d282c,APPROVED,2022-07-26T09:46:41.820000Z,2022-07-26T09:53:12.621000Z,2022-07-27T11:22:03.197000Z,,391,MBIMZO1R,304,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb7fe6bf4e7ca5d496891,5c20cca1c32e5d0001b944f2,APPROVED,2022-07-26T09:46:41.270000Z,2022-07-26T09:55:35.365000Z,2022-07-27T11:22:03.474000Z,,535,MBIMZO1R,1045,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb7fe8b001d1cf7043615,58b74a11211f4500013aa629,APPROVED,2022-07-26T09:46:45.142000Z,2022-07-26T09:54:49.016000Z,2022-07-27T12:56:25.056000Z,,484,MBIMZO1R,1458,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfb7ff2de6e81792b179bb,5b97f2375612b30001acc4c9,APPROVED,2022-07-26T09:46:53.280000Z,2022-07-26T09:53:07.851000Z,2022-07-27T12:56:26.247000Z,,375,MBIMZO1R,1482,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62dfb8000e0a02f2fbc9a3a7,5f25ae44546c5a26eabe8a14,APPROVED,2022-07-26T09:46:40.274000Z,2022-07-26T09:53:02.778000Z,2022-07-27T11:22:03.868000Z,,383,MBIMZO1R,898,27,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Unemployed (and job seeking)
62dfb80078dc812ec474a996,5f4653e86e2aaf0112e521bb,APPROVED,2022-07-26T09:46:43.548000Z,2022-07-26T09:55:35.295000Z,2022-07-27T12:56:24.689000Z,,532,MBIMZO1R,561,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb802629a8e9ee41c20d7,612f350052a72eaeac5b9703,APPROVED,2022-07-26T09:48:46.917000Z,2022-07-26T09:57:44.621000Z,2022-07-27T12:56:26.863000Z,,538,MBIMZO1R,774,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62dfb802fddd22cc31055ad7,62a1d88a5d0482a69726950c,APPROVED,2022-07-26T09:48:09.827000Z,2022-07-26T09:54:20.098000Z,2022-07-27T12:56:27.084000Z,,371,MBIMZO1R,353,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb80363eb849baa0ed1f6,60818798de4cce19f740cb58,APPROVED,2022-07-26T09:46:45.824000Z,2022-07-26T10:02:33.096000Z,2022-07-27T12:56:25.264000Z,,948,MBIMZO1R,659,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb80414d1c9b4b83d27f4,5d5573a782c18d00015b9ea2,APPROVED,2022-07-26T09:46:47.637000Z,2022-07-26T09:54:39.016000Z,2022-07-27T12:56:25.867000Z,,472,MBIMZO1R,1158,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfb80481cb0fb75f0435fc,5b85570576f6490001cc1b86,APPROVED,2022-07-26T09:46:44.250000Z,2022-07-26T09:56:24.825000Z,2022-07-27T12:56:24.550000Z,,581,MBIMZO1R,82,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfb804b4c84a6c1083a5ae,5bdcf08f05ed110001ab2bbf,APPROVED,2022-07-26T09:46:46.206000Z,2022-07-26T09:57:37.022000Z,2022-07-27T12:56:25.458000Z,,651,MBIMZO1R,784,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb8056203ececa6ddbea9,5e62ece11e3088084e0039b8,APPROVED,2022-07-26T09:46:53.568000Z,2022-07-26T09:56:07.963000Z,2022-07-27T12:56:26.438000Z,,555,MBIMZO1R,1184,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb805be5e03d4cd7946cb,5dd50a444412f1000e724c1d,APPROVED,2022-07-26T09:49:43.603000Z,2022-07-26T09:56:04.430000Z,2022-07-27T12:56:27.296000Z,,381,MBIMZO1R,1248,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb8061c75187dfccb3fb6,5dc52848b63adf3bbb43f869,APPROVED,2022-07-26T09:46:50.991000Z,2022-07-26T09:54:31.457000Z,2022-07-27T12:56:26.055000Z,,461,MBIMZO1R,773,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfb806d088ef2cc28bb429,60d1d6e3f8cc1f92ff5fb606,APPROVED,2022-07-26T09:46:46.719000Z,2022-07-26T09:55:30.226000Z,2022-07-27T12:56:25.652000Z,,524,MBIMZO1R,111,25,Female,Asian,India,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfb84b401b6fb3770304b9,5f005223a990f702918306fe,APPROVED,2022-07-26T09:48:07.162000Z,2022-07-26T10:02:33.248000Z,2022-07-27T12:56:26.675000Z,,867,MBIMZO1R,666,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfba74c9b7d200c60baf51,5f59275d9a49e2140887ec41,APPROVED,2022-07-26T09:57:12.780000Z,2022-07-26T10:07:17.964000Z,2022-07-27T12:56:27.494000Z,,606,MBIMZO1R,903,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62dfcc81e0e65993dd1a679f,5f970ff3eff5040736b63117,APPROVED,2022-07-26T11:14:09.465000Z,2022-07-26T11:20:20.379000Z,2022-07-27T11:21:56.893000Z,,371,MBIMZO1R,853,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc868c9ab37bc2de3990,5bc08c345e8a950001892156,APPROVED,2022-07-26T11:14:31.733000Z,2022-07-26T11:20:22.271000Z,2022-07-27T11:21:53.103000Z,,351,MBIMZO1R,1870,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62dfcc87777c4bedc84b7851,5d6d94cb05e6930001a1464d,APPROVED,2022-07-26T11:14:19.055000Z,2022-07-26T11:19:03.898000Z,2022-07-27T11:21:56.017000Z,,285,MBIMZO1R,889,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc884e8384a599272f78,5c5b55ce32810e0001c3456b,APPROVED,2022-07-26T11:14:18.202000Z,2022-07-26T11:20:37.060000Z,2022-07-27T11:21:56.406000Z,,379,MBIMZO1R,1308,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc886316a690484f6491,5bd9be64d6fef5000181937f,APPROVED,2022-07-26T11:14:19.158000Z,2022-07-26T11:19:27.017000Z,2022-07-27T11:21:55.850000Z,,308,MBIMZO1R,1505,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62dfcc89168fd6921485bad5,545d347afdf99b7f9fca22c7,APPROVED,2022-07-26T11:14:17.969000Z,2022-07-26T11:21:56.393000Z,2022-07-27T11:21:56.558000Z,,459,MBIMZO1R,1351,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8950044cd7f7bdb7d2,62865e87f3869b3a455ac5bc,APPROVED,2022-07-26T11:14:17.406000Z,2022-07-26T11:19:30.617000Z,2022-07-27T11:21:56.761000Z,,314,MBIMZO1R,274,30,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8a881f0bdc27b2479b,5f8d77f0b348950659f1919e,APPROVED,2022-07-26T11:14:18.224000Z,2022-07-26T11:19:59.025000Z,2022-07-27T11:21:56.281000Z,,341,MBIMZO1R,1059,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62dfcc8b105521f92101842b,62b626b7cc2365d4e7f5c5aa,APPROVED,2022-07-26T11:14:23.554000Z,2022-07-26T11:19:34.131000Z,2022-07-27T11:21:55.311000Z,,311,MBIMZO1R,400,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62dfcc8bc6c29eebc412b217,5c0822f550d77a000164d7ce,APPROVED,2022-07-26T11:14:19.006000Z,2022-07-26T11:19:52.674000Z,2022-07-27T11:21:56.144000Z,,334,MBIMZO1R,2352,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8c0aa23e757b5e9a86,5be1b59a8425f6000141b942,APPROVED,2022-07-26T11:14:23.898000Z,2022-07-26T11:25:03.900000Z,2022-07-27T11:21:54.917000Z,,641,MBIMZO1R,1691,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8cbef53a62b639bec4,5ea19dcac30e0005e6e6b6e3,APPROVED,2022-07-26T11:14:23.318000Z,2022-07-26T11:24:09.966000Z,2022-07-27T11:21:55.561000Z,,587,MBIMZO1R,1448,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8d0974d1579c886b97,5dc5da21d999de45a504651b,APPROVED,2022-07-26T11:14:24.518000Z,2022-07-26T11:21:55.073000Z,2022-07-27T11:21:54.787000Z,,451,MBIMZO1R,1520,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62dfcc8e149c30c0171a679a,62c6be2aa93f072537247a56,APPROVED,2022-07-26T11:14:22.779000Z,2022-07-26T11:20:59.904000Z,2022-07-27T11:21:55.684000Z,,398,MBIMZO1R,95,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc8ed59af888b760d2ba,5edec2b3e095321650bddc22,APPROVED,2022-07-26T11:14:37.092000Z,2022-07-26T11:19:37.688000Z,2022-07-27T11:21:52.872000Z,,301,MBIMZO1R,1853,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc8f07f922524aa8da3b,62b33a6e9bcbf397ffc647b0,APPROVED,2022-07-26T11:14:23.670000Z,2022-07-26T11:19:08.391000Z,2022-07-27T11:21:55.059000Z,,285,MBIMZO1R,58,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc9028d2e8e7a42f1e46,6110c7e6ccdfb13e3dde5f4f,APPROVED,2022-07-26T11:14:27.139000Z,2022-07-26T11:19:27.261000Z,2022-07-27T11:21:54.525000Z,,301,MBIMZO1R,747,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc903972f150d9018444,62a33f629f9fe91f831c2afc,APPROVED,2022-07-26T11:16:25.767000Z,2022-07-26T11:21:19.907000Z,2022-07-27T11:21:52.749000Z,,295,MBIMZO1R,313,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc90f9b56d0eab1719bc,62714f1a980371802eccdfd3,APPROVED,2022-07-26T11:14:26.075000Z,2022-07-26T11:20:08.783000Z,2022-07-27T11:21:54.663000Z,,343,MBIMZO1R,550,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc912056791e4ece905b,5eea37b60e95520ef6907500,APPROVED,2022-07-26T11:14:30.089000Z,2022-07-26T11:22:49.147000Z,2022-07-27T11:21:53.651000Z,,500,MBIMZO1R,805,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62dfcc91451eae8b5ea6d3c3,5e94b43203807b339eef4947,APPROVED,2022-07-26T11:14:27.948000Z,2022-07-26T11:21:24.830000Z,2022-07-27T11:21:54.397000Z,,417,MBIMZO1R,1343,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc92d0f35b497b39bed5,62b2f74cf3794e252cc7d1a7,APPROVED,2022-07-26T11:14:30.292000Z,2022-07-26T11:18:55.487000Z,2022-07-27T11:21:53.475000Z,,266,MBIMZO1R,379,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc93bced4744a60bf244,62b058217bab8c4bfb03d164,APPROVED,2022-07-26T11:14:31.159000Z,2022-07-26T11:21:41.374000Z,2022-07-27T11:21:53.235000Z,,431,MBIMZO1R,110,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc941ef40aa4a32f1e3f,5f6b8c1f5622370b0c94d597,APPROVED,2022-07-26T11:14:28.009000Z,2022-07-26T11:28:28.373000Z,2022-07-27T11:21:54.276000Z,,841,MBIMZO1R,1358,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62dfcc9451ec8bc1977ce517,62989bc34389fc862d94db18,APPROVED,2022-07-26T11:14:28.671000Z,2022-07-26T11:37:09.555000Z,2022-07-27T11:21:54.114000Z,,1361,MBIMZO1R,326,26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc952adb39f04bf30547,58d0632c2fc72000011f8c57,APPROVED,2022-07-26T11:14:33.436000Z,2022-07-26T11:26:50.494000Z,2022-07-27T11:21:52.987000Z,,738,MBIMZO1R,2475,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc95ac27dbd4b3e36ccc,5da760eae8174b001640d369,APPROVED,2022-07-26T11:14:29.976000Z,2022-07-26T11:21:36.646000Z,2022-07-27T11:21:53.795000Z,,427,MBIMZO1R,1027,45,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62dfcc95f10d56aad5f45d79,5b70d5cf48302c0001ba0771,APPROVED,2022-07-26T11:14:29.670000Z,2022-07-26T11:21:14.272000Z,2022-07-27T11:21:53.990000Z,,405,MBIMZO1R,2105,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcc96d0f35b497b39bed7,5bc73b9f821054000181a853,APPROVED,2022-07-26T11:14:30.799000Z,2022-07-26T11:25:36.366000Z,2022-07-27T11:21:53.355000Z,,666,MBIMZO1R,1843,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62dfcd492a2b2a9acd886b76,61428f3ff483ef20164f09c1,APPROVED,2022-07-26T11:17:37.749000Z,2022-07-26T11:33:24.939000Z,2022-07-27T11:21:52.632000Z,,948,MBIMZO1R,641,37,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e1121c075d8d1af77e61e1,5dd05d80b2204f1487f7812c,APPROVED,2022-07-27T10:23:31.787000Z,2022-07-27T10:29:01.836000Z,2022-07-27T11:21:52.094000Z,,331,MBIMZO1R,1485,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e1121c64b932f97448f90c,5e6ac50d59a3bd081e213ed1,APPROVED,2022-07-27T10:23:27.334000Z,2022-07-27T10:29:00.293000Z,2022-07-27T11:21:52.518000Z,,333,MBIMZO1R,480,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
62e1121e6a0e6bbf0044431f,566feba6b937e400052d33b2,APPROVED,2022-07-27T10:23:36.394000Z,2022-07-27T10:31:53.602000Z,2022-07-27T11:21:40.462000Z,,498,MBIMZO1R,3274,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e1121e6aec8d1b017e61d7,60fdbe5382b81f9feb0cefef,APPROVED,2022-07-27T10:25:05.773000Z,2022-07-27T10:32:53.587000Z,2022-07-27T11:21:39.171000Z,,468,MBIMZO1R,264,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e1121fdc41ccd24efb5729,62c428077a100bb125ebb569,APPROVED,2022-07-27T10:23:29.708000Z,2022-07-27T10:28:55.766000Z,2022-07-27T11:21:52.377000Z,,327,MBIMZO1R,324,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e11220ec80a7016c45e783,62d159b0e1b591ec1e8e27c8,APPROVED,2022-07-27T10:23:40.255000Z,2022-07-27T10:34:10.699000Z,2022-07-27T11:21:39.774000Z,,631,MBIMZO1R,344,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e112215a76efcb51767b8a,5918a03738cc6d0001a4bde7,APPROVED,2022-07-27T10:23:29.863000Z,2022-07-27T10:29:10.844000Z,2022-07-27T11:21:52.258000Z,,341,MBIMZO1R,1494,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e11221f8ada7c0f48f2d54,5cc7443b836ddc0016fec706,APPROVED,2022-07-27T10:23:44.660000Z,2022-07-27T10:33:32.322000Z,2022-07-27T11:21:39.405000Z,,588,MBIMZO1R,2209,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e1122201202b94ebb9a330,5ee4aab1232e9d1b4d791bae,APPROVED,2022-07-27T10:23:34.676000Z,2022-07-27T10:30:50.224000Z,2022-07-27T11:21:51.756000Z,,436,MBIMZO1R,1436,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e11222fed848d1a4b9a32f,5e7a46d8e1e19301df4faab9,APPROVED,2022-07-27T10:23:32.522000Z,2022-07-27T10:28:38.693000Z,2022-07-27T11:21:51.962000Z,,307,MBIMZO1R,385,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e11223e578f018a82239f8,5b031e450a56660001284e2c,APPROVED,2022-07-27T10:23:37.023000Z,2022-07-27T10:30:34.616000Z,2022-07-27T11:21:40.229000Z,,418,MBIMZO1R,1113,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e11224f9d3f343f8f493dc,5fbf90f025a567296d943c7e,APPROVED,2022-07-27T10:23:37.868000Z,2022-07-27T10:40:03.565000Z,2022-07-27T11:21:40.121000Z,,986,MBIMZO1R,1015,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e11225f4d664f9b3f6b04b,610e67c4f2e507632094b24f,REJECTED,2022-07-27T10:23:37.282000Z,2022-07-27T10:28:49.839000Z,2022-07-28T08:57:46.624000Z,,313,HI52E6YF,896,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
62e11227c5cd3c5665f86cb2,5ff047ae5312ca3d81b65f85,APPROVED,2022-07-27T10:23:35.679000Z,2022-07-27T10:29:00.753000Z,2022-07-27T11:21:40.595000Z,,326,MBIMZO1R,31,29,Male,White,Germany,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e11228ad1b739d29e23eb3,5d301a7c9f79cb001cdcbc91,APPROVED,2022-07-27T10:23:36.604000Z,2022-07-27T10:30:00.333000Z,2022-07-27T11:21:40.341000Z,,384,MBIMZO1R,1735,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e11228e45626235af4c1dc,5c8d7e956ca70b0001128dd2,APPROVED,2022-07-27T10:23:37.994000Z,2022-07-27T10:28:54.627000Z,2022-07-27T11:21:39.997000Z,,317,MBIMZO1R,1552,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e1122915da6599758f2d2e,60e0bf29c82295dfeed33944,APPROVED,2022-07-27T10:23:44.987000Z,2022-07-27T10:34:25.488000Z,2022-07-27T11:21:39.291000Z,,641,MBIMZO1R,818,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e112291a50f50563e4bcbc,5d99d50266dc5d001670d71d,APPROVED,2022-07-27T10:23:40.615000Z,2022-07-27T10:29:49.382000Z,2022-07-27T11:21:39.658000Z,,369,MBIMZO1R,172,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e112292edafb5109995bf2,5e2edcd3744c694aa3fab543,APPROVED,2022-07-27T10:23:39.253000Z,2022-07-27T10:30:49.784000Z,2022-07-27T11:21:39.883000Z,,431,MBIMZO1R,613,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
62e11229bff8b7e8a26e3a5e,58954e2dc88c680001dd4b7e,APPROVED,2022-07-27T10:23:42.299000Z,2022-07-27T10:32:50.134000Z,2022-07-27T11:21:39.511000Z,,548,MBIMZO1R,1864,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e12d2f9d1c0648a17a1e6c,5eceb8411480c30fb89c7c54,APPROVED,2022-07-27T12:18:59.594000Z,2022-07-27T12:29:15.223000Z,2022-07-27T12:57:06.697000Z,,616,MBIMZO1R,960,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e12d2fde0ff34b809839a2,60fd25de2a42b71548827823,APPROVED,2022-07-27T12:24:54.965000Z,2022-07-27T12:30:15.375000Z,2022-07-27T12:57:09.805000Z,,321,MBIMZO1R,484,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d31469ecfe25953a723,6037a63eb08c240350cfd0db,APPROVED,2022-07-27T12:19:00.473000Z,2022-07-27T12:25:59.580000Z,2022-07-27T12:57:06.983000Z,,420,MBIMZO1R,831,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d321c4634be3cdec5de,57719c19b425c40001433b1f,APPROVED,2022-07-27T12:19:02.453000Z,2022-07-27T12:27:17.929000Z,2022-07-27T12:57:07.162000Z,,496,MBIMZO1R,1702,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d32dedf9d9ce855bd12,5eca536f9aa4f658d641a7d9,APPROVED,2022-07-27T12:18:59.919000Z,2022-07-27T12:25:33.896000Z,2022-07-27T12:57:06.841000Z,,394,MBIMZO1R,854,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d3380880f70e3476eb1,610175135c258d591eb673f8,APPROVED,2022-07-27T12:19:06.990000Z,2022-07-27T12:29:08.594000Z,2022-07-27T12:57:08.576000Z,,602,MBIMZO1R,805,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e12d33a0eda05c7204adf2,5d920df12b679a00182bbc73,APPROVED,2022-07-27T12:19:04.512000Z,2022-07-27T12:30:23.971000Z,2022-07-27T12:57:08.092000Z,,680,MBIMZO1R,1719,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d33b8dbc54580ccec1c,60bb404e01d599dfb1c3d71c,APPROVED,2022-07-27T12:18:59.363000Z,2022-07-27T12:27:23.606000Z,2022-07-27T12:57:06.529000Z,,505,MBIMZO1R,1134,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e12d34b598a3d0948ce1fb,5c0c3112594d92000167bdcd,APPROVED,2022-07-27T12:19:04.625000Z,2022-07-27T12:26:47.234000Z,2022-07-27T12:57:08.238000Z,,463,MBIMZO1R,1218,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d34ce3893ecd67fec3a,60db72d01883744645ec3b10,APPROVED,2022-07-27T12:19:02.765000Z,2022-07-27T12:26:06.776000Z,2022-07-27T12:57:07.528000Z,,425,MBIMZO1R,279,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e12d34e8624366c3ce9371,60886f033e4f5c214da0c898,APPROVED,2022-07-27T12:20:17.362000Z,2022-07-27T12:26:15.139000Z,2022-07-27T12:57:09.574000Z,,358,MBIMZO1R,922,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e12d35ef14910c5980c138,59f8a0bbf4217300016cc405,APPROVED,2022-07-27T12:19:04.396000Z,2022-07-27T12:28:29.130000Z,2022-07-27T12:57:07.811000Z,,565,MBIMZO1R,618,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
62e12d36993c152ef3dec610,5a4b93c6ac413f0001e602e5,APPROVED,2022-07-27T12:19:10.553000Z,2022-07-27T12:31:29.294000Z,2022-07-27T12:57:08.935000Z,,739,MBIMZO1R,224,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e12d37480e2df8d62d204c,604fa685e33606f9a0ee8189,APPROVED,2022-07-27T12:19:03.401000Z,2022-07-27T12:25:25.368000Z,2022-07-27T12:57:07.672000Z,,382,MBIMZO1R,1491,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62e12d3792a154b128f6084d,5e87a820c35eb042f00d4e3d,APPROVED,2022-07-27T12:19:04.984000Z,2022-07-27T12:24:13.466000Z,2022-07-27T12:57:08.420000Z,,309,MBIMZO1R,718,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d3815461fee8d55bd08,5c50efd2cc71f4000125ce0d,APPROVED,2022-07-27T12:19:09.898000Z,2022-07-27T12:25:53.453000Z,2022-07-27T12:57:08.761000Z,,404,MBIMZO1R,979,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
62e12d387b2eaa5ce188ab6e,5c72aec2aa7a7700018f25c8,APPROVED,2022-07-27T12:19:17.422000Z,2022-07-27T12:27:33.561000Z,2022-07-27T12:57:09.422000Z,,497,MBIMZO1R,2118,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e12d38dedf9d9ce855bd15,594abd98215cbd000146debc,APPROVED,2022-07-27T12:19:04.463000Z,2022-07-27T12:29:30.073000Z,2022-07-27T12:57:07.949000Z,,626,MBIMZO1R,2739,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e12d39ebbc3828d35b547e,5e580bcf4782bd01723249e2,APPROVED,2022-07-27T12:19:12.193000Z,2022-07-27T12:25:51.460000Z,2022-07-27T12:57:09.261000Z,,400,MBIMZO1R,1057,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e12d39fb27a20cd77a1e49,613dd0f423a5be35aff90579,APPROVED,2022-07-27T12:19:15.177000Z,2022-07-27T12:29:04.983000Z,2022-07-27T12:57:09.109000Z,,590,MBIMZO1R,901,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c2c3a1cea763c917786,62b5edc0f30897b95f76308b,APPROVED,2022-07-27T14:31:10.727000Z,2022-07-27T14:37:41.559000Z,2022-07-27T16:25:40.155000Z,,391,MBIMZO1R,513,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c2d2cca86db934f14fb,614ee866eb22f6b60f499a91,APPROVED,2022-07-27T14:31:13.372000Z,2022-07-27T14:36:35.371000Z,2022-07-27T16:25:40.312000Z,,322,MBIMZO1R,797,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c2ffac263b63dbb1818,5d2b020653a8240001152207,APPROVED,2022-07-27T14:31:14.729000Z,2022-07-27T14:48:29.178000Z,2022-07-27T16:25:49.845000Z,,1035,MBIMZO1R,1416,34,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
